Address,Data
0x0302BD40,0x00000000
0x0302BD44,0x00000000
0x0302BD48,0x00000000
0x0302BD4C,0x00000000
0x0302BD50,0x00000000
0x0302BD54,0x00000000
0x0302BD58,0x00000000
0x0302BD5C,0x00000000
0x0302BD60,0x00000000
0x0302BD64,0x00000000
0x0302BD68,0x00000000
0x0302BD6C,0x00000000
0x0302BD70,0x00000000
0x0302BD74,0x00000000
0x0302BD78,0x00000000
0x0302BD7C,0x00000000
0x0302BD80,0x00000000
0x0302BD84,0x00000000
0x0302BD88,0x00000000
0x0302BD8C,0x00000000
0x0302BD90,0x00000000
0x0302BD94,0x00000000
0x0302BD98,0x00000000
0x0302BD9C,0x00000000
0x0302BDA0,0x00000000
0x0302BDA4,0x00000000
0x0302BDA8,0x00000000
0x0302BDAC,0x00000000
0x0302BDB0,0x00000000
0x0302BDB4,0x00000000
0x0302BDB8,0x00000000
0x0302BDBC,0x00000000
0x0302BDC0,0x00000000
0x0302BDC4,0x00000000
0x0302BDC8,0x00000000
0x0302BDCC,0x00000000
0x0302BDD0,0x00000000
0x0302BDD4,0x00000000
0x0302BDD8,0x00000000
0x0302BDDC,0x00000000
0x0302BDE0,0x00000000
0x0302BDE4,0x00000000
0x0302BDE8,0x00000000
0x0302BDEC,0x00000000
0x0302BDF0,0x00000000
0x0302BDF4,0x00000000
0x0302BDF8,0x00000000
0x0302BDFC,0x00000000
0x0302BE00,0x00000000
0x0302BE04,0x00000000
0x0302BE08,0x00000000
0x0302BE0C,0x00000000
0x0302BE10,0x00000000
0x0302BE14,0x0000A000
0x0302BE18,0x0001E014
0x0302BE1C,0x00032028
0x0302BE20,0x0004603C
0x0302BE24,0x0005A050
0x0302BE28,0x0006E064
0x0302BE2C,0x00082078
0x0302BE30,0x0009608C
0x0302BE34,0x000AA0A0
0x0302BE38,0x000BE0B4
0x0302BE3C,0x000D20C8
0x0302BE40,0x000E60DC
0x0302BE44,0x000FA0F0
0x0302BE48,0x0010E104
0x0302BE4C,0x00122118
0x0302BE50,0x0013612C
0x0302BE54,0x0014A140
0x0302BE58,0x0015E154
0x0302BE5C,0x00000000
0x0302BE60,0x00000000
0x0302BE64,0x00000000
0x0302BE68,0x00000000
0x0302BE6C,0x00000000
0x0302BE70,0x00000000
0x0302BE74,0x00000000
0x0302BE78,0x00000000
0x0302BE7C,0x00000000
0x0302BE80,0x00000000
0x0302BE84,0x00000000
0x0302BE88,0x00000000
0x0302BE8C,0x00000000
0x0302BE90,0x00000000
0x0302BE94,0x00000000
0x0302BE98,0x00000000
0x0302BE9C,0x00000000
0x0302BEA0,0x00000000
0x0302BEA4,0x00000000
0x0302BEA8,0x00000000
0x0302BEAC,0x00000000
0x0302BEB0,0x00000000
0x0302BEB4,0x00000000
0x0302BEB8,0x00000000
0x0302BEBC,0x00000000
0x0302BEC0,0x00000000
0x0302BEC4,0x00000000
0x0302BEC8,0x00000000
0x0302BECC,0x00000000
0x0302BED0,0x00000000
0x0302BED4,0x00000000
0x0302BED8,0x00000000
0x0302BEDC,0x00000000
0x0302BEE0,0x00000000
0x0302BEE4,0x00000000
0x0302BEE8,0x00000000
0x0302BEEC,0x00008004
0x0302BEF0,0x0001000C
0x0302BEF4,0x00018014
0x0302BEF8,0x0002001C
0x0302BEFC,0x00028024
0x0302BF00,0x0003002C
0x0302BF04,0x00038034
0x0302BF08,0x0004003C
0x0302BF0C,0x00048044
0x0302BF10,0x0005004C
0x0302BF14,0x00058054
0x0302BF18,0x0006005C
0x0302BF1C,0x00068064
0x0302BF20,0x0007006C
0x0302BF24,0x00078074
0x0302BF28,0x0008007C
0x0302BF2C,0x00088084
0x0302BF30,0x0009008C
0x0302BF34,0x00000000
0x0302BF38,0x00000000
0x0302BF3C,0x00000000
0x0302BF40,0x00000000
0x0302BF44,0x00000000
0x0302BF48,0x00000000
0x0302BF4C,0x00000000
0x0302BF50,0x00000000
0x0302BF54,0x00000000
0x0302BF58,0x00000000
0x0302BF5C,0x00000000
0x0302BF60,0x00000000
0x0302BF64,0x00000000
0x0302BF68,0x00000000
0x0302BF6C,0x00000000
0x0302BF70,0x00000000
0x0302BF74,0x00000000
0x0302BF78,0x00000000
0x0302BF7C,0x00010008
0x0302BF80,0x00020018
0x0302BF84,0x00030028
0x0302BF88,0x00FFF038
0x0302BF8C,0x00050048
0x0302BF90,0x00060058
0x0302BF94,0x00070068
0x0302BF98,0x0032B078
0x0302BF9C,0x00090CEE
0x0302BFA0,0x000A0098
0x0302BFA4,0x000B07EB
0x0302BFA8,0x000C00B8
0x0302BFAC,0x000D00C8
0x0302BFB0,0x000E00D8
0x0302BFB4,0x000F00E8
0x0302BFB8,0x001000F8
0x0302BFBC,0x00110108
0x0302BFC0,0x00120118
0x0302BFC4,0x00000000
0x0302BFC8,0x00000000
0x0302BFCC,0x00000000
0x0302BFD0,0x00000000
0x0302BFD4,0x00000000
0x0302BFD8,0x00000000
0x0302BFDC,0x00000000
0x0302BFE0,0x00000000
0x0302BFE4,0x00000000
0x0302BFE8,0x00000000
0x0302BFEC,0x00000000
0x0302BFF0,0x00000000
0x0302BFF4,0x00000000
0x0302BFF8,0x00000000
0x0302BFFC,0x00000000
0x0302C000,0x00000000
0x0302C004,0x00000000
0x0302C008,0x00000000
0x0302C00C,0x00020010
0x0302C010,0x00040030
0x0302C014,0x00060050
0x0302C018,0x00080070
0x0302C01C,0x000A0090
0x0302C020,0x000C00B0
0x0302C024,0x000E00D0
0x0302C028,0x001000F0
0x0302C02C,0x00120110
0x0302C030,0x00140130
0x0302C034,0x00160150
0x0302C038,0x00180170
0x0302C03C,0x001A0190
0x0302C040,0x001C01B0
0x0302C044,0x001E01D0
0x0302C048,0x002001F0
0x0302C04C,0x00220210
0x0302C050,0x00240230
